ID,ModuleTitle,CompositeName,ModuleSize,ModuleCategory,AnnotationLevel,ModuleMemberGenes
M7.4,T cell activation (III),T cell activation (III) (M7.4),14,immune,partial,LCK
M7.4,T cell activation (III),T cell activation (III) (M7.4),14,immune,partial,ATP8B2
M7.4,T cell activation (III),T cell activation (III) (M7.4),14,immune,partial,ETS1
M7.4,T cell activation (III),T cell activation (III) (M7.4),14,immune,partial,ZMYND11
M7.4,T cell activation (III),T cell activation (III) (M7.4),14,immune,partial,PRKCQ
M7.4,T cell activation (III),T cell activation (III) (M7.4),14,immune,partial,LEF1
M7.4,T cell activation (III),T cell activation (III) (M7.4),14,immune,partial,GLYR1 /// SEPT6
M70.0,TBA,TBA (M70.0),20,,,CDKN2B
M70.0,TBA,TBA (M70.0),20,,,TCF15
M70.0,TBA,TBA (M70.0),20,,,PDLIM7
M70.0,TBA,TBA (M70.0),20,,,IL4I1 /// NUP62 /// SIGLEC11
M70.0,TBA,TBA (M70.0),20,,,ELAVL3
M70.0,TBA,TBA (M70.0),20,,,LTB4R2
M70.0,TBA,TBA (M70.0),20,,,SEC14L2
M70.0,TBA,TBA (M70.0),20,,,CFB
M70.0,TBA,TBA (M70.0),20,,,SAA1 /// SAA2
M70.0,TBA,TBA (M70.0),20,,,PSD
M70.0,TBA,TBA (M70.0),20,,,ADARB1
M70.0,TBA,TBA (M70.0),20,,,FUT7
M70.0,TBA,TBA (M70.0),20,,,ZNF205
M70.0,TBA,TBA (M70.0),20,,,CES4
M70.0,TBA,TBA (M70.0),20,,,SIX5
M70.0,TBA,TBA (M70.0),20,,,COL16A1
M70.0,TBA,TBA (M70.0),20,,,GP1BB
M70.0,TBA,TBA (M70.0),20,,,MSC
M70.0,TBA,TBA (M70.0),20,,,CLDN5
M70.0,TBA,TBA (M70.0),20,,,MAPRE3
M70.1,TBA,TBA (M70.1),10,,,CDKN2B
M70.1,TBA,TBA (M70.1),10,,,PDLIM7
M70.1,TBA,TBA (M70.1),10,,,ELAVL3
M70.1,TBA,TBA (M70.1),10,,,SIX5
M70.1,TBA,TBA (M70.1),10,,,PIK3CD
M70.1,TBA,TBA (M70.1),10,,,SOX15
M70.1,TBA,TBA (M70.1),10,,,PSD
M70.1,TBA,TBA (M70.1),10,,,FUT7
M70.1,TBA,TBA (M70.1),10,,,BOK
M70.1,TBA,TBA (M70.1),10,,,FOXO4
M71,enriched in antigen presentation (I),enriched in antigen presentation (I) (M71),18,immune,partial,CD74
M71,enriched in antigen presentation (I),enriched in antigen presentation (I) (M71),18,immune,partial,HLA-DPB1
M71,enriched in antigen presentation (I),enriched in antigen presentation (I) (M71),18,immune,partial,HLA-DRA
M71,enriched in antigen presentation (I),enriched in antigen presentation (I) (M71),18,immune,partial,CYP1B1
M71,enriched in antigen presentation (I),enriched in antigen presentation (I) (M71),18,immune,partial,PLAUR
M71,enriched in antigen presentation (I),enriched in antigen presentation (I) (M71),18,immune,partial,PTGS2
M71,enriched in antigen presentation (I),enriched in antigen presentation (I) (M71),18,immune,partial,HMOX1
M71,enriched in antigen presentation (I),enriched in antigen presentation (I) (M71),18,immune,partial,HLA-DRB1
M71,enriched in antigen presentation (I),enriched in antigen presentation (I) (M71),18,immune,partial,ASPH
M71,enriched in antigen presentation (I),enriched in antigen presentation (I) (M71),18,immune,partial,RTN1
M71,enriched in antigen presentation (I),enriched in antigen presentation (I) (M71),18,immune,partial,HLA-DRB4
M71,enriched in antigen presentation (I),enriched in antigen presentation (I) (M71),18,immune,partial,HLA-DQB1
M71,enriched in antigen presentation (I),enriched in antigen presentation (I) (M71),18,immune,partial,FAR2
M71,enriched in antigen presentation (I),enriched in antigen presentation (I) (M71),18,immune,partial,HLA-DPA1
M71,enriched in antigen presentation (I),enriched in antigen presentation (I) (M71),18,immune,partial,ITPR3
M71,enriched in antigen presentation (I),enriched in antigen presentation (I) (M71),18,immune,partial,HLA-DQA1
M71,enriched in antigen presentation (I),enriched in antigen presentation (I) (M71),18,immune,partial,AGPAT9
M71,enriched in antigen presentation (I),enriched in antigen presentation (I) (M71),18,immune,partial,SLC27A2
M72.0,TBA,TBA (M72.0),24,,,MORC3
M72.0,TBA,TBA (M72.0),24,,,MUDENG
M72.0,TBA,TBA (M72.0),24,,,ADNP
M72.0,TBA,TBA (M72.0),24,,,DEK
M72.0,TBA,TBA (M72.0),24,,,ATP11B
M72.0,TBA,TBA (M72.0),24,,,FMR1
M72.0,TBA,TBA (M72.0),24,,,ARID4B
M72.0,TBA,TBA (M72.0),24,,,NEK7
M72.0,TBA,TBA (M72.0),24,,,PANK3
M72.0,TBA,TBA (M72.0),24,,,ORC4L
M72.0,TBA,TBA (M72.0),24,,,PLEKHF2
M72.0,TBA,TBA (M72.0),24,,,MST4
M72.0,TBA,TBA (M72.0),24,,,ITSN2
M72.0,TBA,TBA (M72.0),24,,,SACM1L
M72.0,TBA,TBA (M72.0),24,,,RNF138
M72.0,TBA,TBA (M72.0),24,,,RAP2C
M72.0,TBA,TBA (M72.0),24,,,PHTF2
M72.0,TBA,TBA (M72.0),24,,,ZBTB11
M72.0,TBA,TBA (M72.0),24,,,UBA3
M72.0,TBA,TBA (M72.0),24,,,EFHA1
M72.0,TBA,TBA (M72.0),24,,,PTPN11
M72.0,TBA,TBA (M72.0),24,,,ROCK1
M72.0,TBA,TBA (M72.0),24,,,RNF6
M72.0,TBA,TBA (M72.0),24,,,BZW1
M72.1,TBA,TBA (M72.1),17,,,NEK7
M72.1,TBA,TBA (M72.1),17,,,ITSN2
M72.1,TBA,TBA (M72.1),17,,,MUDENG
M72.1,TBA,TBA (M72.1),17,,,ERBB2IP
M72.1,TBA,TBA (M72.1),17,,,PLEKHF2
M72.1,TBA,TBA (M72.1),17,,,G3BP2
M72.1,TBA,TBA (M72.1),17,,,IMPA1
M72.1,TBA,TBA (M72.1),17,,,SP3
M72.1,TBA,TBA (M72.1),17,,,DEK
M72.1,TBA,TBA (M72.1),17,,,PPP1R12A
M72.1,TBA,TBA (M72.1),17,,,VPS4B
M72.1,TBA,TBA (M72.1),17,,,CCNC
M72.1,TBA,TBA (M72.1),17,,,FMR1
M72.1,TBA,TBA (M72.1),17,,,MBNL1
M72.1,TBA,TBA (M72.1),17,,,ARID4B
M72.1,TBA,TBA (M72.1),17,,,BZW1
M72.1,TBA,TBA (M72.1),17,,,SACM1L
M72.2,TBA,TBA (M72.2),12,,,ZDHHC17
M72.2,TBA,TBA (M72.2),12,,,LBR
M72.2,TBA,TBA (M72.2),12,,,ERBB2IP
M72.2,TBA,TBA (M72.2),12,,,PLEKHF2
M72.2,TBA,TBA (M72.2),12,,,STAG2
M72.2,TBA,TBA (M72.2),12,,,RNF111
M72.2,TBA,TBA (M72.2),12,,,SP3
M72.2,TBA,TBA (M72.2),12,,,PPP1R12A
M72.2,TBA,TBA (M72.2),12,,,G3BP2
M72.2,TBA,TBA (M72.2),12,,,FMR1
M72.2,TBA,TBA (M72.2),12,,,ARID4B
M72.2,TBA,TBA (M72.2),12,,,SACM1L
M73,enriched in monocytes (III),enriched in monocytes (III) (M73),12,immune,complete,CEBPB
M73,enriched in monocytes (III),enriched in monocytes (III) (M73),12,immune,complete,DUSP6
M73,enriched in monocytes (III),enriched in monocytes (III) (M73),12,immune,complete,MAML3
M73,enriched in monocytes (III),enriched in monocytes (III) (M73),12,immune,complete,TFEC
M73,enriched in monocytes (III),enriched in monocytes (III) (M73),12,immune,complete,FOS
M73,enriched in monocytes (III),enriched in monocytes (III) (M73),12,immune,complete,IER3
M73,enriched in monocytes (III),enriched in monocytes (III) (M73),12,immune,complete,CCR1
M73,enriched in monocytes (III),enriched in monocytes (III) (M73),12,immune,complete,RIN2
M73,enriched in monocytes (III),enriched in monocytes (III) (M73),12,immune,complete,GPR109B
M73,enriched in monocytes (III),enriched in monocytes (III) (M73),12,immune,complete,BCL6
M73,enriched in monocytes (III),enriched in monocytes (III) (M73),12,immune,complete,PLXDC2
M73,enriched in monocytes (III),enriched in monocytes (III) (M73),12,immune,complete,TIMP2
M74,transcriptional targets of glucocorticoid receptor,transcriptional targets of glucocorticoid receptor (M74),12,TF targets,partial,LOXL1
M74,transcriptional targets of glucocorticoid receptor,transcriptional targets of glucocorticoid receptor (M74),12,TF targets,partial,PPIL4 /// ZC3H12D
M74,transcriptional targets of glucocorticoid receptor,transcriptional targets of glucocorticoid receptor (M74),12,TF targets,partial,KCTD15
M74,transcriptional targets of glucocorticoid receptor,transcriptional targets of glucocorticoid receptor (M74),12,TF targets,partial,PSD3
M74,transcriptional targets of glucocorticoid receptor,transcriptional targets of glucocorticoid receptor (M74),12,TF targets,partial,SCD
M74,transcriptional targets of glucocorticoid receptor,transcriptional targets of glucocorticoid receptor (M74),12,TF targets,partial,CTGF
M74,transcriptional targets of glucocorticoid receptor,transcriptional targets of glucocorticoid receptor (M74),12,TF targets,partial,MEF2C
M74,transcriptional targets of glucocorticoid receptor,transcriptional targets of glucocorticoid receptor (M74),12,TF targets,partial,JUP
M74,transcriptional targets of glucocorticoid receptor,transcriptional targets of glucocorticoid receptor (M74),12,TF targets,partial,HLA-DOA
M74,transcriptional targets of glucocorticoid receptor,transcriptional targets of glucocorticoid receptor (M74),12,TF targets,partial,LOC100130458
M74,transcriptional targets of glucocorticoid receptor,transcriptional targets of glucocorticoid receptor (M74),12,TF targets,partial,CD3E
M74,transcriptional targets of glucocorticoid receptor,transcriptional targets of glucocorticoid receptor (M74),12,TF targets,partial,BTK
M75,antiviral IFN signature,antiviral IFN signature (M75),22,immune,complete,IFIH1
M75,antiviral IFN signature,antiviral IFN signature (M75),22,immune,complete,ELANE
M75,antiviral IFN signature,antiviral IFN signature (M75),22,immune,complete,SERPING1
M75,antiviral IFN signature,antiviral IFN signature (M75),22,immune,complete,IL1B
M75,antiviral IFN signature,antiviral IFN signature (M75),22,immune,complete,RSAD2
M75,antiviral IFN signature,antiviral IFN signature (M75),22,immune,complete,IFIT1
M75,antiviral IFN signature,antiviral IFN signature (M75),22,immune,complete,RARA
M75,antiviral IFN signature,antiviral IFN signature (M75),22,immune,complete,DDX58
M75,antiviral IFN signature,antiviral IFN signature (M75),22,immune,complete,FCER1A
M75,antiviral IFN signature,antiviral IFN signature (M75),22,immune,complete,DHX58
M75,antiviral IFN signature,antiviral IFN signature (M75),22,immune,complete,PTX3
M75,antiviral IFN signature,antiviral IFN signature (M75),22,immune,complete,CARD9
M75,antiviral IFN signature,antiviral IFN signature (M75),22,immune,complete,OAS1
M75,antiviral IFN signature,antiviral IFN signature (M75),22,immune,complete,OAS3
M75,antiviral IFN signature,antiviral IFN signature (M75),22,immune,complete,PML
M75,antiviral IFN signature,antiviral IFN signature (M75),22,immune,complete,ANXA3
M75,antiviral IFN signature,antiviral IFN signature (M75),22,immune,complete,HERC5
M75,antiviral IFN signature,antiviral IFN signature (M75),22,immune,complete,DDX60
M75,antiviral IFN signature,antiviral IFN signature (M75),22,immune,complete,CXCL10
M75,antiviral IFN signature,antiviral IFN signature (M75),22,immune,complete,IRF7
M75,antiviral IFN signature,antiviral IFN signature (M75),22,immune,complete,C1QB
M75,antiviral IFN signature,antiviral IFN signature (M75),22,immune,complete,BCL3
M76,DNA repair,DNA repair (M76),22,biological process,complete,PCNA
M76,DNA repair,DNA repair (M76),22,biological process,complete,RFC5
M76,DNA repair,DNA repair (M76),22,biological process,complete,RFC4
M76,DNA repair,DNA repair (M76),22,biological process,complete,RFC3
M76,DNA repair,DNA repair (M76),22,biological process,complete,RFC2
M76,DNA repair,DNA repair (M76),22,biological process,complete,FEN1
M76,DNA repair,DNA repair (M76),22,biological process,complete,FANCD2
M76,DNA repair,DNA repair (M76),22,biological process,complete,RPA1
M76,DNA repair,DNA repair (M76),22,biological process,complete,MRE11A
M76,DNA repair,DNA repair (M76),22,biological process,complete,FANCG
M76,DNA repair,DNA repair (M76),22,biological process,complete,POLD1
M76,DNA repair,DNA repair (M76),22,biological process,complete,POLD3
M76,DNA repair,DNA repair (M76),22,biological process,complete,LIG1
M76,DNA repair,DNA repair (M76),22,biological process,complete,FANCI
M76,DNA repair,DNA repair (M76),22,biological process,complete,BRCA1
M76,DNA repair,DNA repair (M76),22,biological process,complete,BRCA2
M76,DNA repair,DNA repair (M76),22,biological process,complete,GTF2H1
M76,DNA repair,DNA repair (M76),22,biological process,complete,H2AFX
M76,DNA repair,DNA repair (M76),22,biological process,complete,RPA3
M76,DNA repair,DNA repair (M76),22,biological process,complete,POLE2
M76,DNA repair,DNA repair (M76),22,biological process,complete,RAD51
M76,DNA repair,DNA repair (M76),22,biological process,complete,RAD50
M77,"collagen, TGFB family et al","collagen, TGFB family et al (M77)",35,molecular function,partial,PDGFRB
M77,"collagen, TGFB family et al","collagen, TGFB family et al (M77)",35,molecular function,partial,PDGFRA
M77,"collagen, TGFB family et al","collagen, TGFB family et al (M77)",35,molecular function,partial,PTK2
M77,"collagen, TGFB family et al","collagen, TGFB family et al (M77)",35,molecular function,partial,BCL11B
M77,"collagen, TGFB family et al","collagen, TGFB family et al (M77)",35,molecular function,partial,VDR
M77,"collagen, TGFB family et al","collagen, TGFB family et al (M77)",35,molecular function,partial,COL3A1
M77,"collagen, TGFB family et al","collagen, TGFB family et al (M77)",35,molecular function,partial,EDNRA
M77,"collagen, TGFB family et al","collagen, TGFB family et al (M77)",35,molecular function,partial,CD9
M77,"collagen, TGFB family et al","collagen, TGFB family et al (M77)",35,molecular function,partial,SEMA6A
M77,"collagen, TGFB family et al","collagen, TGFB family et al (M77)",35,molecular function,partial,CAMK1
M77,"collagen, TGFB family et al","collagen, TGFB family et al (M77)",35,molecular function,partial,JAM3
M77,"collagen, TGFB family et al","collagen, TGFB family et al (M77)",35,molecular function,partial,SULF1
M77,"collagen, TGFB family et al","collagen, TGFB family et al (M77)",35,molecular function,partial,JUP
M77,"collagen, TGFB family et al","collagen, TGFB family et al (M77)",35,molecular function,partial,NPY
M77,"collagen, TGFB family et al","collagen, TGFB family et al (M77)",35,molecular function,partial,THY1
M77,"collagen, TGFB family et al","collagen, TGFB family et al (M77)",35,molecular function,partial,TCF4
M77,"collagen, TGFB family et al","collagen, TGFB family et al (M77)",35,molecular function,partial,ENG
M77,"collagen, TGFB family et al","collagen, TGFB family et al (M77)",35,molecular function,partial,CD24
M77,"collagen, TGFB family et al","collagen, TGFB family et al (M77)",35,molecular function,partial,COL5A2
M77,"collagen, TGFB family et al","collagen, TGFB family et al (M77)",35,molecular function,partial,IGFBP3
M77,"collagen, TGFB family et al","collagen, TGFB family et al (M77)",35,molecular function,partial,COL4A2
M77,"collagen, TGFB family et al","collagen, TGFB family et al (M77)",35,molecular function,partial,COL4A1
M77,"collagen, TGFB family et al","collagen, TGFB family et al (M77)",35,molecular function,partial,TGFB1I1
M77,"collagen, TGFB family et al","collagen, TGFB family et al (M77)",35,molecular function,partial,SNAI2
M77,"collagen, TGFB family et al","collagen, TGFB family et al (M77)",35,molecular function,partial,ADM
M77,"collagen, TGFB family et al","collagen, TGFB family et al (M77)",35,molecular function,partial,SHANK3
M77,"collagen, TGFB family et al","collagen, TGFB family et al (M77)",35,molecular function,partial,GATA3
M77,"collagen, TGFB family et al","collagen, TGFB family et al (M77)",35,molecular function,partial,BMP2
M77,"collagen, TGFB family et al","collagen, TGFB family et al (M77)",35,molecular function,partial,FN1
M77,"collagen, TGFB family et al","collagen, TGFB family et al (M77)",35,molecular function,partial,POU4F1
M77,"collagen, TGFB family et al","collagen, TGFB family et al (M77)",35,molecular function,partial,MEF2C
M77,"collagen, TGFB family et al","collagen, TGFB family et al (M77)",35,molecular function,partial,FZD8
M77,"collagen, TGFB family et al","collagen, TGFB family et al (M77)",35,molecular function,partial,COL1A2
M77,"collagen, TGFB family et al","collagen, TGFB family et al (M77)",35,molecular function,partial,COL6A3
M77,"collagen, TGFB family et al","collagen, TGFB family et al (M77)",35,molecular function,partial,COL6A2
M78,"myeloid cell cytokines, metallopeptidases and laminins","myeloid cell cytokines, metallopeptidases and laminins (M78)",11,immune,partial,IL1RN
M78,"myeloid cell cytokines, metallopeptidases and laminins","myeloid cell cytokines, metallopeptidases and laminins (M78)",11,immune,partial,IL23A
M78,"myeloid cell cytokines, metallopeptidases and laminins","myeloid cell cytokines, metallopeptidases and laminins (M78)",11,immune,partial,IL10
M78,"myeloid cell cytokines, metallopeptidases and laminins","myeloid cell cytokines, metallopeptidases and laminins (M78)",11,immune,partial,MMP19
M78,"myeloid cell cytokines, metallopeptidases and laminins","myeloid cell cytokines, metallopeptidases and laminins (M78)",11,immune,partial,IL6
M78,"myeloid cell cytokines, metallopeptidases and laminins","myeloid cell cytokines, metallopeptidases and laminins (M78)",11,immune,partial,LAMC2
M78,"myeloid cell cytokines, metallopeptidases and laminins","myeloid cell cytokines, metallopeptidases and laminins (M78)",11,immune,partial,MMP9
M78,"myeloid cell cytokines, metallopeptidases and laminins","myeloid cell cytokines, metallopeptidases and laminins (M78)",11,immune,partial,EDN1
M78,"myeloid cell cytokines, metallopeptidases and laminins","myeloid cell cytokines, metallopeptidases and laminins (M78)",11,immune,partial,SFN
M78,"myeloid cell cytokines, metallopeptidases and laminins","myeloid cell cytokines, metallopeptidases and laminins (M78)",11,immune,partial,LAMB3
M78,"myeloid cell cytokines, metallopeptidases and laminins","myeloid cell cytokines, metallopeptidases and laminins (M78)",11,immune,partial,GSN
M79,TBA,TBA (M79),10,,,CXCL3
M79,TBA,TBA (M79),10,,,RNASE4
M79,TBA,TBA (M79),10,,,TFEC
